tweet_id|datetime|text|user_id|screen_name|full_name|user_created|followers_count|user_verified|user_location|likes|retweet_count|bookmark_count|quote_count|hashtags|cashtags|mentions|language|coodinates|quoted_tweet_id
1670526568421109760|2023-06-18 20:19:05+00:00|pure signal from el salvador thank you for sharing what #bitcoin can do for hoomans around the world|1398889283570659336|RunwithBitcoin|Paco de la India|2021-05-30 06:29:51+00:00|12388|False|Haiti 🇭🇹|0|0|0|0|['bitcoin']||[User(username='Bitcoinbeach', id=1158640986181890049, displayname='Bitcoin Beach', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526567565647872|2023-06-18 20:19:05+00:00|wonderfull project #bitcoin|1625163478003752960|0xhunkre|Hunk|2023-02-13 16:02:35+00:00|21|False||0|0|0|0|['Airdrops', 'Bitcoin', 'Trossard', 'AirdropDet']|||en||https://twitter.com/AirdropDet/status/1670522017093648385
1670526562167341058|2023-06-18 20:19:03+00:00|focus on #bitcoin|173182405|CryptoDude888|CryptoDude|2010-07-31 17:22:50+00:00|573|False||0|0|0|0|['Bitcoin']||[User(username='ATBdaily', id=1579490531876413441, displayname='Around The Blockchain', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526557608132617|2023-06-18 20:19:02+00:00|not possible just remember and practice not your keys, not your #bitcoin|1458053796731498496|SchickForHope|Nakamoto-Schick|2021-11-09 12:48:47+00:00|790|False|down the rabbit's hole|0|0|0|0|['bitcoin']||[User(username='misterrcrypto', id=1371883902265069569, displayname='Mister Crypto', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526553086734338|2023-06-18 20:19:01+00:00|im applying for the picklist my address is bc1pt233qczkyhxxlv9zwv43yrh97gn5668l2qvgr9ydvt8rvx7qz9dquhdwal you can apply here|1662562207190638593|TheBitcoinZorro|₿itcoinZorro|2023-05-27 20:51:46+00:00|63|False|BitcoinIsTrust.sats|0|0|0|0|||[User(username='BitcoinMiners_', id=1661399121947762688, displayname='Bitcoin Miners', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526546577182722|2023-06-18 20:19:00+00:00|so you could bring the info in your books to the debate right|1514429909959159814|SimplestBTCBook|Keysa - Get ur 🔑's in Cold Storage|2022-04-14 02:26:56+00:00|2482|False||0|0|0|0|||[User(username='PeterHotez', id=593289567, displayname='Prof Peter Hotez MD PhD', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526542076854272|2023-06-18 20:18:59+00:00|happy fathers day to the bitcoin dads securing their childrens futures|1631307941780533248|AlexJoes__|AlexJoes|2023-03-02 14:58:29+00:00|112|False||0|0|0|0||||en||
1670526533499248641|2023-06-18 20:18:57+00:00|yeah fuck that|1234851212106829830|BubblesBitcoin|KANSAS HODL|2020-03-03 14:40:55+00:00|2482|False|Kansas, USA|1|0|0|0|||[User(username='sovmindset', id=2278088154, displayname='Michael Ruiz', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526529405583366|2023-06-18 20:18:56+00:00|#bitcoin unlikely to break 27,000 and stay above our $btc analysis for the next 60 days|1658900706865160197|Degen2_0|Degen 2.0|2023-05-17 18:22:15+00:00|785|False|"Not Financial Advice | DYOR"|0|0|0|0|['Bitcoin']|['BTC']||en||
1670526525400023041|2023-06-18 20:18:55+00:00|26k2 next loose it and it can get nasty for weekly close #btc|1476984877471965188|misterdw67|Dieguito - Charts🐒🃏|2021-12-31 18:33:45+00:00|2393|False|Wall Street - NYC|0|0|0|0|['BTC']|||en||
1670526515895754756|2023-06-18 20:18:52+00:00|price drop alert someone just listed below floor on 001589991 btc|1630340663093886977|OrdinalsSales|Ordinals Sales|2023-02-27 22:54:50+00:00|7896|False||0|0|0|0|||[User(username='ordinalswallet', id=1620686423656374272, displayname='Ordinals Wallet', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1670526515774214144|2023-06-18 20:18:52+00:00|bitcoins price is gaining strength, raising hopes for a bullish market traders are keenly watching bnb, ltc, okb and qnt to see if they will follow bitcoins upward trend follow for more news|1645741643587518467|bear_reporter|Bearporter|2023-04-11 10:52:46+00:00|58|False|Forest of News|0|0|0|0|['crypto', 'news']||[User(username='bear_reporter', id=1645741643587518467, displayname='Bearporter', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
